PESEL		Title			First_name	Last_name	Gender		Date_of_birth	ProfessorID
64021015410	Lecturer		Aaron		Taylor		Male		10.02.1964	10535
64022148948	Assistant_Professor	Anthony		Hernandez	Male		21.02.1964	10610
64022228818	Instructor		Joshua		Morales		Male		22.02.1964	12028
64030181616	Instructor		Samantha	Watson		Female		01.03.1964	10497
64031370029	Research_Associate	Liam		Jackson		Male		13.03.1964	11186
64031971810	Adjunct_Professor	Jake		Long		Male		19.03.1964	11152
64032136859	Adjunct_Professor	Gary		Jenkins		Male		21.03.1964	11847
64032692576	Full_Professor		Amanda		Fisher		Female		26.03.1964	10166
64032951967	Endowed_Prof		Amber		Gray		Female		29.03.1964	10046
64040105875	Lecturer		Garrett		Taylor		Male		01.04.1964	12037
64040963859	Assistant_Professor	Nathan		Hall		Male		09.04.1964	10288
64041110697	Associate_Professor	Sophia		Baker		Female		11.04.1964	12080
64041499311	Full_Professor		Sarah		Ross		Female		14.04.1964	11714
64041755416	Assistant_Professor	Owen		Lee		Male		17.04.1964	10290
64042983964	Adjunct_Professor	Ashley		Morgan		Female		29.04.1964	12055
64050379549	Research_Professor	Matthew		Myers		Male		03.05.1964	12182
64051695610	Endowed_Prof		Jennifer	Foster		Female		16.05.1964	11056
64051947593	Associate_Professor	Robert		Cooper		Male		19.05.1964	12131
64052142597	Endowed_Prof		Brad		Ramirez		Male		21.05.1964	11257
64062090826	Research_Associate	Andrew		Hernandez	Male		20.06.1964	10052
64062432893	Adjunct_Professor	Samantha	Lewis		Female		24.06.1964	10283
64062991420	Assistant_Professor	Margaret	Young		Female		29.06.1964	11756
64070377434	Associate_Professor	Zoe		Hall		Female		03.07.1964	11399
64071395186	Adjunct_Professor	Daniel		Perez		Male		13.07.1964	12044
64072503407	Distinguished_Prof	Ysabel		Powell		Female		25.07.1964	10337
64072718810	Associate_Professor	Jeffrey		Martin		Male		27.07.1964	11263
64072746038	Lecturer		Adrian		Jenkins		Male		27.07.1964	11312
64073108386	Research_Associate	Natalie		Turner		Female		31.07.1964	10243
64073155914	Research_Professor	Amanda		Jenkins		Female		31.07.1964	11299
64080102983	Lecturer		Lily		Long		Female		01.08.1964	11008
64080265023	Research_Associate	Jessica		Hughes		Female		02.08.1964	10792
64080281337	Endowed_Prof		Lucy		Kelly		Female		02.08.1964	10280
64080336584	Associate_Professor	Frederick	Evans		Male		03.08.1964	12178
64080663220	Adjunct_Professor	Nicole		Price		Female		06.08.1964	10832
64081032764	Adjunct_Professor	Sherri		Diaz		Female		10.08.1964	11559
64081206989	Associate_Professor	Lenny		Gomez		Male		12.08.1964	10655
64081364956	Instructor		Ryan		Gracia		Male		13.08.1964	11020
64081898991	Distinguished_Prof	Sidney		Myers		Female		18.08.1964	11891
64082607359	Full_Professor		George		Ramirez		Male		26.08.1964	12066
64090340754	Full_Professor		Brandon		Jackson		Male		03.09.1964	11735
64090497116	Research_Associate	Zoey		Howard		Female		04.09.1964	11319
64091391631	Research_Professor	Roselle		Fisher		Female		13.09.1964	12075
64092119140	Associate_Professor	Zoe		Ward		Female		21.09.1964	10085
64092905663	Full_Professor		Nicole		Roberts		Female		29.09.1964	10819
64100487126	Research_Professor	Shannon		Howard		Female		04.10.1964	11682
64100731215	Research_Associate	Zia		Reyes		Female		07.10.1964	10070
64102090919	Research_Associate	Paul		Price		Male		20.10.1964	11439
64102481126	Lecturer		Robert		Foster		Male		24.10.1964	10112
64103091663	Full_Professor		Adam		Taylor		Male		30.10.1964	10666
64111212522	Adjunct_Professor	Harry		Brooks		Male		12.11.1964	11214
64120946893	Distinguished_Prof	Steven		Johnson		Male		09.12.1964	10286
64121039993	Associate_Professor	Donny		Cruz		Male		10.12.1964	10672
64121492842	Adjunct_Professor	Simon		Davis		Male		14.12.1964	10747
64121525860	Research_Professor	Logan		Lewis		Male		15.12.1964	10394
64122940950	Endowed_Prof		Matthew		Green		Male		29.12.1964	11838
65010135012	Assistant_Professor	Neil		Murphy		Male		01.01.1965	10355
65010146156	Associate_Professor	Susan		Ramirez		Female		01.01.1965	11326
65010156972	Research_Associate	Lauren		Nguyen		Female		01.01.1965	11933
65010953222	Full_Professor		Jason		Foster		Male		09.01.1965	10195
65011982070	Distinguished_Prof	Zoey		Flores		Female		19.01.1965	10151
65012287769	Research_Associate	Zoey		Allen		Female		22.01.1965	11674
65012370836	Distinguished_Prof	Shannon		Brooks		Female		23.01.1965	11829
65013066677	Full_Professor		Oliver		Baker		Male		30.01.1965	11703
65013100033	Research_Professor	Emily		Brooks		Female		31.01.1965	11176
65020365744	Instructor		Fiora		Campbell	Female		03.02.1965	11389
65020842443	Research_Professor	Paige		Cook		Female		08.02.1965	10125
65020988128	Instructor		Zach		Williams	Male		09.02.1965	10047
65020989009	Associate_Professor	Taya		Ortiz		Female		09.02.1965	10614
65022459548	Adjunct_Professor	Corina		Roberts		Female		24.02.1965	10522
65031643451	Assistant_Professor	Nicole		Nelson		Female		16.03.1965	12154
65032429570	Lecturer		Martin		Kelly		Male		24.03.1965	10447
65032708948	Full_Professor		Maisy		Gonzales	Female		27.03.1965	10105
65032768857	Associate_Professor	Zoey		Thomas		Female		27.03.1965	11751
65040730799	Research_Associate	Natalie		Kelly		Female		07.04.1965	11091
65040873110	Associate_Professor	Lucy		Ortiz		Female		08.04.1965	10999
65041241219	Adjunct_Professor	Hannah		Scott		Female		12.04.1965	10695
65041262390	Endowed_Prof		Andrew		Cooper		Male		12.04.1965	10148
65041388953	Research_Professor	Cassandra	Wilson		Female		13.04.1965	11837
65042377365	Instructor		Joshua		Richardson	Male		23.04.1965	10439
65042701890	Assistant_Professor	Adrian		White		Male		27.04.1965	10898
65050542214	Research_Professor	Nathan		Murphy		Male		05.05.1965	11672
65050687884	Assistant_Professor	Zoey		Carter		Female		06.05.1965	10342
65050834507	Associate_Professor	Taya		Sanders		Female		08.05.1965	10727
65051304498	Research_Associate	Aaron		Bailey		Male		13.05.1965	10799
65051591271	Research_Associate	Ginny		Martin		Female		15.05.1965	11952
65052329606	Associate_Professor	Zach		Myers		Male		23.05.1965	10745
65052447613	Adjunct_Professor	Becky		Richardson	Female		24.05.1965	11318
65060569009	Distinguished_Prof	Sarah		Taylor		Female		05.06.1965	10876
65061923387	Adjunct_Professor	Zach		Kelly		Male		19.06.1965	11779
65070121298	Adjunct_Professor	Sam		Foster		Male		01.07.1965	11215
65070235745	Research_Professor	Jeffrey		Harris		Male		02.07.1965	11562
65071814850	Adjunct_Professor	Amy		Stewart		Female		18.07.1965	11094
65071907126	Full_Professor		Elizabeth	Smith		Female		19.07.1965	11277
65072560938	Research_Professor	Sophia		Sullivan	Female		25.07.1965	12047
65080111871	Research_Professor	Katie		Williams	Female		01.08.1965	10004
65080321436	Research_Professor	Lucy		Sanders		Female		03.08.1965	10031
65081894256	Lecturer		James		Reyes		Male		18.08.1965	10700
65082129992	Associate_Professor	Barbara		Miller		Female		21.08.1965	11390
65082227839	Associate_Professor	Darren		Gutierrez	Male		22.08.1965	10677
65082294692	Research_Professor	Ryan		Long		Male		22.08.1965	10247
65090460498	Assistant_Professor	Fiora		Wright		Female		04.09.1965	10296
65090977678	Instructor		Linda		Martin		Female		09.09.1965	11635
65091049838	Research_Professor	Clea		Lee		Female		10.09.1965	11542
65091269750	Lecturer		Dylan		Scott		Male		12.09.1965	10359
65092734257	Associate_Professor	Joshua		Phillips	Male		27.09.1965	10659
65092882748	Research_Professor	Madison		Bell		Female		28.09.1965	10420
65092891103	Adjunct_Professor	Evan		Nelson		Male		28.09.1965	10322
65101234006	Lecturer		Alice		Carter		Female		12.10.1965	10106
65110300017	Lecturer		Claire		Cook		Female		03.11.1965	12069
65112420871	Endowed_Prof		Ashley		Watson		Female		24.11.1965	12149
65120337743	Instructor		Jake		Lopez		Male		03.12.1965	11569
65120690960	Instructor		Ginny		Harris		Female		06.12.1965	12138
65120927642	Research_Professor	Anthony		Jackson		Male		09.12.1965	10840
65121309963	Instructor		Adam		Howard		Male		13.12.1965	10313
65121410808	Lecturer		Maisy		Walker		Female		14.12.1965	11893
65122303167	Adjunct_Professor	Michael		Peterson	Male		23.12.1965	10987
66010254626	Associate_Professor	Taya		Moore		Female		02.01.1966	11773
66010273520	Assistant_Professor	Logan		Anderson	Male		02.01.1966	10375
66010991683	Research_Professor	Harry		Bell		Male		09.01.1966	11258
66011031826	Instructor		Adrian		Walker		Male		10.01.1966	11914
66011748336	Adjunct_Professor	Terrance	Cox		Male		17.01.1966	12133
66020205233	Full_Professor		Ashley		Perez		Female		02.02.1966	10119
66021003218	Research_Professor	Racherl		Jenkins		Female		10.02.1966	10921
66021370850	Research_Professor	Emily		Butler		Female		13.02.1966	10324
66021966474	Adjunct_Professor	David		Phillips	Male		19.02.1966	10357
66022279523	Adjunct_Professor	Carl		Wood		Male		22.02.1966	11336
66022288221	Associate_Professor	Jeffrey		Foster		Male		22.02.1966	12089
66030203667	Assistant_Professor	Natalie		Wilson		Female		02.03.1966	12033
66030480851	Research_Associate	Jake		Brooks		Male		04.03.1966	11642
66031064463	Assistant_Professor	Yasmine		Moore		Female		10.03.1966	11338
66031177972	Assistant_Professor	Luke		Torres		Male		11.03.1966	11843
66032129704	Instructor		Sophie		Anderson	Female		21.03.1966	10735
66033177316	Lecturer		Victoria	Green		Female		31.03.1966	11511
66040649183	Endowed_Prof		Yasmine		Fisher		Female		06.04.1966	11101
66042137164	Research_Associate	Claire		Hall		Female		21.04.1966	10996
66042196056	Instructor		Martin		Rogers		Male		21.04.1966	10455
66042495947	Adjunct_Professor	Steven		Ward		Male		24.04.1966	10948
66042600910	Lecturer		Marvin		Bell		Male		26.04.1966	10848
66042760499	Distinguished_Prof	Owen		Mitchell	Male		27.04.1966	10441
66051464696	Full_Professor		Evan		Murphy		Male		14.05.1966	11662
66052039312	Research_Associate	Adrian		Gray		Male		20.05.1966	11016
66053153443	Endowed_Prof		Sherri		Allen		Female		31.05.1966	11770
66060398555	Assistant_Professor	Alexander	Hill		Male		03.06.1966	10442
66061171866	Instructor		Sophia		Scott		Female		11.06.1966	11137
66061577686	Instructor		Cassandra	Wilson		Female		15.06.1966	10222
66061801645	Adjunct_Professor	Simon		Turner		Male		18.06.1966	11810
66062013706	Lecturer		Emma		Flores		Female		20.06.1966	10546
66062109421	Endowed_Prof		Owen		Morris		Male		21.06.1966	11730
66063018281	Assistant_Professor	Xena		Ross		Female		30.06.1966	10969
66070239082	Distinguished_Prof	Valentina	Kelly		Female		02.07.1966	11102
66071132930	Associate_Professor	Victoria	Butler		Female		11.07.1966	10458
66073117944	Adjunct_Professor	Lily		Taylor		Female		31.07.1966	10804
66080230830	Adjunct_Professor	Becky		Collins		Female		02.08.1966	11293
66080678016	Distinguished_Prof	Matthew		Perry		Male		06.08.1966	10582
66081128953	Endowed_Prof		Bella		Russell		Female		11.08.1966	10424
66081562281	Associate_Professor	Patricia	Morgan		Female		15.08.1966	10746
66090966287	Associate_Professor	Zena		Jenkins		Female		09.09.1966	10868
66091966401	Assistant_Professor	Jessica		Bennett		Female		19.09.1966	11413
66100772038	Associate_Professor	Bella		Walker		Female		07.10.1966	11918
66101173824	Full_Professor		Magdalene	Long		Female		11.10.1966	11313
66101238543	Adjunct_Professor	Sophie		Robinson	Female		12.10.1966	11373
66102012241	Instructor		Anna		Lee		Female		20.10.1966	11157
66110209926	Assistant_Professor	Zoe		Torres		Female		02.11.1966	10606
66110278398	Associate_Professor	Linda		Jackson		Female		02.11.1966	11448
66110302094	Research_Associate	Natalie		Parker		Female		03.11.1966	12054
66110484488	Assistant_Professor	Linda		Diaz		Female		04.11.1966	11512
66110574628	Research_Professor	Zoey		Harris		Female		05.11.1966	10468
66110692183	Distinguished_Prof	Adam		Evans		Male		06.11.1966	11493
66111450661	Associate_Professor	Paige		Wood		Female		14.11.1966	11178
66112415530	Instructor		Simon		Price		Male		24.11.1966	11760
66112550511	Associate_Professor	Clea		Brooks		Female		25.11.1966	11384
66112739455	Associate_Professor	Yasmine		Evans		Female		27.11.1966	10630
66112969107	Associate_Professor	Zena		Williams	Female		29.11.1966	11718
66120190380	Associate_Professor	Madison		Rodriguez	Female		01.12.1966	11124
66121117228	Research_Professor	Victoria	Walker		Female		11.12.1966	10194
66121400120	Research_Associate	Claire		Morales		Female		14.12.1966	12081
66121437022	Instructor		Gregory		Russell		Male		14.12.1966	10827
66121747477	Research_Professor	Calista		Hughes		Female		17.12.1966	11139
66122088698	Full_Professor		Zoe		Scott		Female		20.12.1966	12016
67010145894	Research_Professor	Michael		Rodriguez	Male		01.01.1967	11378
67010598258	Assistant_Professor	Zoey		Moore		Female		05.01.1967	11402
67011810834	Adjunct_Professor	Terrance	Rogers		Male		18.01.1967	11286
67020104970	Associate_Professor	Zach		Williams	Male		01.02.1967	11395
67020108200	Research_Associate	Sophia		Sullivan	Female		01.02.1967	10032
67020646272	Assistant_Professor	Joshua		Barnes		Male		06.02.1967	11566
67021127376	Endowed_Prof		Logan		Gomez		Male		11.02.1967	10479
67021464552	Research_Professor	Darren		Green		Male		14.02.1967	12181
67021588412	Adjunct_Professor	Anna		Allen		Female		15.02.1967	11350
67022318197	Endowed_Prof		Becky		Brown		Female		23.02.1967	10859
67022401533	Lecturer		Zoe		Sanders		Female		24.02.1967	11179
67030909205	Associate_Professor	Amy		Smith		Female		09.03.1967	10343
67030912655	Instructor		Lauren		Edwards		Female		09.03.1967	10469
67033064463	Adjunct_Professor	Paige		Ortiz		Female		30.03.1967	10395
67040555570	Distinguished_Prof	Jack		Sanders		Male		05.04.1967	11192
67040751668	Assistant_Professor	Elana		Cook		Female		07.04.1967	12056
67041599580	Endowed_Prof		Frederick	Perez		Male		15.04.1967	10552
67041975790	Research_Associate	Michael		Fisher		Male		19.04.1967	11944
67042033342	Lecturer		Kevin		Ortiz		Male		20.04.1967	11450
67042354123	Instructor		Robert		Parker		Male		23.04.1967	10744
67050685979	Research_Professor	Valentina	Morgan		Female		06.05.1967	11644
67050715311	Adjunct_Professor	Edward		Morris		Male		07.05.1967	10146
67051408518	Associate_Professor	Wanda		Brown		Female		14.05.1967	12084
67051785336	Adjunct_Professor	Robert		Gutierrez	Male		17.05.1967	10678
67051862524	Research_Associate	Steven		Wood		Male		18.05.1967	10042
67060850184	Instructor		Lucy		Richardson	Female		08.06.1967	10225
67061521443	Assistant_Professor	Shannon		Edwards		Female		15.06.1967	10994
67061527997	Research_Associate	Jack		Brown		Male		15.06.1967	12070
67062495791	Distinguished_Prof	Tim		Peterson	Male		24.06.1967	11330
67062681717	Full_Professor		Amber		Barnes		Female		26.06.1967	11851
67063082852	Instructor		Andrew		Turner		Male		30.06.1967	11433
67070439697	Full_Professor		Calista		Campbell	Female		04.07.1967	10317
67071233196	Full_Professor		Anthony		Russell		Male		12.07.1967	12083
67071667579	Research_Associate	Dorothy		Evans		Female		16.07.1967	10880
67072590930	Assistant_Professor	Amber		Smith		Female		25.07.1967	10423
67080328262	Adjunct_Professor	Sarah		Wood		Female		03.08.1967	10380
67081025983	Lecturer		Elizabeth	Harris		Female		10.08.1967	10634
67081452194	Assistant_Professor	Roselle		Martin		Female		14.08.1967	10223
67081725450	Assistant_Professor	Amy		Gutierrez	Female		17.08.1967	11119
67081824068	Distinguished_Prof	Joshua		Lopez		Male		18.08.1967	10234
67082624350	Associate_Professor	Bella		Jones		Female		26.08.1967	10709
67082698547	Research_Professor	Ginny		Williams	Female		26.08.1967	11849
67090161777	Adjunct_Professor	Cassandra	Sanchez		Female		01.09.1967	10097
67090459684	Full_Professor		Ryan		Adams		Male		04.09.1967	10613
67090550985	Assistant_Professor	Charlotte	Rivera		Female		05.09.1967	11068
67090604342	Adjunct_Professor	Charlotte	King		Female		06.09.1967	11527
67090784756	Endowed_Prof		Darren		Wilson		Male		07.09.1967	10291
67091442327	Research_Associate	Paige		Jones		Female		14.09.1967	11291
67091638526	Research_Associate	Steven		Nguyen		Male		16.09.1967	11160
67091691385	Instructor		Darren		Rogers		Male		16.09.1967	10034
67091969724	Distinguished_Prof	Elizabeth	Ward		Female		19.09.1967	10673
67092342584	Lecturer		Gary		Brown		Male		23.09.1967	11289
67092801308	Adjunct_Professor	Racherl		Adams		Female		28.09.1967	10074
67092971966	Research_Professor	Sophia		Stewart		Female		29.09.1967	10560
67093013924	Lecturer		Amy		Flores		Female		30.09.1967	10862
67100753539	Full_Professor		Joseph		Williams	Male		07.10.1967	10652
67100852140	Endowed_Prof		Adam		Williams	Male		08.10.1967	10390
67101162923	Instructor		Adrian		Harris		Male		11.10.1967	11812
67101658504	Adjunct_Professor	Terrance	Williams	Male		16.10.1967	10350
67101728802	Research_Professor	Natalie		Foster		Female		17.10.1967	10511
67102826281	Full_Professor		Magdalene	Gomez		Female		28.10.1967	11422
67110977440	Lecturer		Fiora		Brooks		Female		09.11.1967	11509
67111003289	Endowed_Prof		Oliver		Sullivan	Male		10.11.1967	10986
67111068781	Research_Associate	Roselle		Sanders		Female		10.11.1967	11754
67111645725	Instructor		Sam		White		Male		16.11.1967	12061
67112989641	Distinguished_Prof	Zoey		Williams	Female		29.11.1967	11486
67121132699	Research_Associate	Shannon		Martinez	Female		11.12.1967	10012
67121195697	Instructor		Charlotte	Lee		Female		11.12.1967	12135
67121702148	Endowed_Prof		Alice		Perez		Female		17.12.1967	10302
67122169881	Distinguished_Prof	Terrance	Miller		Male		21.12.1967	10680
67122715574	Adjunct_Professor	Logan		Hernandez	Male		27.12.1967	11526
68010298535	Assistant_Professor	Sophie		Taylor		Female		02.01.1968	10470
68010868434	Associate_Professor	Adrian		Brooks		Male		08.01.1968	11334
68010938776	Endowed_Prof		Oliver		Myers		Male		09.01.1968	11196
68011888285	Distinguished_Prof	Brandon		Robinson	Male		18.01.1968	10909
68012382265	Research_Associate	Joshua		Parker		Male		23.01.1968	11612
68012949026	Research_Associate	Matthew		Gonzales	Male		29.01.1968	10777
68020705937	Associate_Professor	William		Walker		Male		07.02.1968	10172
68021413417	Research_Professor	Becky		Robinson	Female		14.02.1968	11108
68021965194	Assistant_Professor	Magdalene	Brooks		Female		19.02.1968	11481
68022836808	Associate_Professor	Jeffrey		Nelson		Male		28.02.1968	11397
68031632532	Associate_Professor	Kevin		Watson		Male		16.03.1968	11641
68031912139	Distinguished_Prof	Aaron		Cooper		Male		19.03.1968	11466
68032012214	Instructor		Alexander	Morales		Male		20.03.1968	10767
68032127567	Adjunct_Professor	Bella		Bennett		Female		21.03.1968	10256
68032933758	Adjunct_Professor	Lucy		White		Female		29.03.1968	10219
68040834526	Full_Professor		Barbara		Gutierrez	Female		08.04.1968	11584
68040954188	Assistant_Professor	Aaron		Ross		Male		09.04.1968	10411
68041162864	Lecturer		Abby		Clark		Female		11.04.1968	11738
68041334669	Assistant_Professor	Jessica		Carter		Female		13.04.1968	10228
68041401365	Endowed_Prof		Samantha	Evans		Female		14.04.1968	11470
68041742092	Research_Professor	Amber		Martin		Female		17.04.1968	10755
68042602696	Endowed_Prof		Jason		Lopez		Male		26.04.1968	12183
68051101935	Endowed_Prof		Sophia		Johnson		Female		11.05.1968	12180
68051847500	Endowed_Prof		Tim		Gutierrez	Male		18.05.1968	11066
68051907080	Research_Associate	Barbara		Roberts		Female		19.05.1968	11622
68052210280	Adjunct_Professor	Christopher	Hughes		Male		22.05.1968	10421
68052307271	Lecturer		Adam		Watson		Male		23.05.1968	10810
68060383465	Distinguished_Prof	Paul		Brown		Male		03.06.1968	11343
68070222878	Research_Professor	Barbara		Thomas		Female		02.07.1968	10315
68070312653	Research_Professor	Adam		Martin		Male		03.07.1968	10382
68070563665	Lecturer		Steven		Richardson	Male		05.07.1968	10908
68070902730	Research_Professor	Shannon		Roberts		Female		09.07.1968	10284
68071470277	Instructor		Rebecca		Bailey		Female		14.07.1968	10927
68071568398	Assistant_Professor	Sophie		Torres		Female		15.07.1968	10363
68072423898	Adjunct_Professor	Margaret	Hill		Female		24.07.1968	10592
68073129764	Research_Associate	Chloe		Collins		Female		31.07.1968	11050
68080919404	Distinguished_Prof	Barbara		Stewart		Female		09.08.1968	11166
68082973349	Full_Professor		Calista		Clark		Female		29.08.1968	10984
68083097422	Endowed_Prof		Andrew		Morales		Male		30.08.1968	11878
68091028654	Research_Associate	Corina		Brooks		Female		10.09.1968	10232
68091586061	Distinguished_Prof	John		Ortiz		Male		15.09.1968	11565
68091993670	Research_Associate	Paige		Adams		Female		19.09.1968	11416
68101113796	Endowed_Prof		Eric		Murphy		Male		11.10.1968	10973
68101243216	Associate_Professor	Tamia		Ross		Female		12.10.1968	11461
68101763941	Lecturer		Martin		Fisher		Male		17.10.1968	10863
68101782961	Research_Associate	Oliver		Russell		Male		17.10.1968	10633
68101867323	Lecturer		Terrance	Walker		Male		18.10.1968	11111
68102506794	Research_Professor	Ginny		Torres		Female		25.10.1968	11561
68102760253	Adjunct_Professor	Martin		Evans		Male		27.10.1968	10282
68102864493	Research_Professor	Ashley		Johnson		Female		28.10.1968	10392
68110228982	Distinguished_Prof	Neil		Harris		Male		02.11.1968	10576
68110559734	Lecturer		Nathan		Evans		Male		05.11.1968	11965
68110567431	Research_Associate	Gary		Kelly		Male		05.11.1968	11004
68111834479	Distinguished_Prof	Patricia	Gracia		Female		18.11.1968	10768
68112515538	Endowed_Prof		Zoey		Powell		Female		25.11.1968	11304
68120138796	Associate_Professor	Frederick	Price		Male		01.12.1968	10303
68120630030	Full_Professor		Harry		Turner		Male		06.12.1968	11409
68121267521	Associate_Professor	Rebecca		Young		Female		12.12.1968	11630
68121650782	Research_Professor	Brad		Thomas		Male		16.12.1968	12031
68122223095	Assistant_Professor	Elana		Jackson		Female		22.12.1968	11604
69012178259	Instructor		Carl		Morris		Male		21.01.1969	11267
69012243749	Research_Professor	Emily		Long		Female		22.01.1969	11784
69012381262	Research_Professor	Susan		Rodriguez	Female		23.01.1969	11748
69013106004	Research_Professor	Aaron		Turner		Male		31.01.1969	11126
69021499178	Endowed_Prof		Cassandra	Stewart		Female		14.02.1969	10410
69021811815	Instructor		Lucy		Thomas		Female		18.02.1969	11321
69030352032	Assistant_Professor	Liam		Wood		Male		03.03.1969	10503
69030841058	Lecturer		Ashley		Fisher		Female		08.03.1969	10084
69031154885	Research_Professor	Steven		Torres		Male		11.03.1969	10053
69031344743	Lecturer		Magdalene	Jenkins		Female		13.03.1969	12164
69031483024	Lecturer		Chloe		Miller		Female		14.03.1969	10259
69032243556	Adjunct_Professor	Calista		James		Female		22.03.1969	11554
69032283260	Research_Professor	Emily		Scott		Female		22.03.1969	11037
69032287724	Assistant_Professor	Jason		Torres		Male		22.03.1969	10929
69032858788	Lecturer		Larry		Lopez		Male		28.03.1969	11103
69040528534	Adjunct_Professor	Martin		Morris		Male		05.04.1969	11237
69041213696	Endowed_Prof		Carl		Campbell	Male		12.04.1969	11885
69042439772	Research_Associate	Jack		Watson		Male		24.04.1969	10376
69050565821	Assistant_Professor	Gary		Cruz		Male		05.05.1969	11339
69050960804	Research_Associate	Logan		Lewis		Male		09.05.1969	10216
69051034588	Research_Professor	Megan		Miller		Female		10.05.1969	11133
69051878076	Full_Professor		Amanda		Wood		Female		18.05.1969	10143
69052358280	Adjunct_Professor	Alice		Flores		Female		23.05.1969	10268
69060217356	Full_Professor		Megan		Butler		Female		02.06.1969	10539
69060903028	Research_Associate	Calista		Morgan		Female		09.06.1969	12120
69061417551	Endowed_Prof		Liam		Miller		Male		14.06.1969	11665
69062704213	Distinguished_Prof	Arthur		Lewis		Male		27.06.1969	10588
69071653109	Distinguished_Prof	Anna		Rivera		Female		16.07.1969	10651
69071984134	Distinguished_Prof	Paige		Miller		Female		19.07.1969	10278
69072182162	Associate_Professor	Jack		Myers		Male		21.07.1969	11242
69072185328	Assistant_Professor	Amanda		Brooks		Female		21.07.1969	11618
69072338170	Lecturer		Maisy		Thomas		Female		23.07.1969	10495
69072741706	Distinguished_Prof	Bella		Powell		Female		27.07.1969	10397
69080510301	Adjunct_Professor	Kevin		Powell		Male		05.08.1969	11680
69080695206	Adjunct_Professor	Roselle		Cook		Female		06.08.1969	12063
69081021017	Research_Professor	John		Baker		Male		10.08.1969	10005
69081734488	Full_Professor		Abby		Thompson	Female		17.08.1969	10371
69082098437	Distinguished_Prof	Gareth		Wright		Male		20.08.1969	10118
69082416627	Research_Associate	Abby		Cruz		Female		24.08.1969	10577
69082955785	Instructor		Margaret	Turner		Female		29.08.1969	10329
69090211111	Lecturer		Clea		Nguyen		Female		02.09.1969	11750
69091260556	Full_Professor		Bella		Barnes		Female		12.09.1969	10608
69091485416	Associate_Professor	Arthur		Peterson	Male		14.09.1969	11606
69092189030	Research_Associate	Charlotte	Bennett		Female		21.09.1969	11073
69100315141	Adjunct_Professor	William		Robinson	Male		03.10.1969	10833
69100712870	Instructor		Becky		Diaz		Female		07.10.1969	10945
69100993444	Distinguished_Prof	Rebecca		Perez		Female		09.10.1969	10837
69101058839	Research_Professor	Larry		Fisher		Male		10.10.1969	10163
69101497091	Distinguished_Prof	Zoey		Robinson	Female		14.10.1969	12109
69101703985	Associate_Professor	Sophia		Taylor		Female		17.10.1969	10524
69102266941	Assistant_Professor	Amanda		Gray		Female		22.10.1969	12151
69102603495	Associate_Professor	Joshua		Morris		Male		26.10.1969	11030
69102654547	Research_Professor	Nicole		Gutierrez	Female		26.10.1969	10803
69111059124	Adjunct_Professor	Jeffrey		Bailey		Male		10.11.1969	10903
69111149755	Distinguished_Prof	Amber		Martin		Female		11.11.1969	11558
69111817582	Adjunct_Professor	Susan		Gutierrez	Female		18.11.1969	11701
69112498614	Endowed_Prof		Todd		Jenkins		Male		24.11.1969	12088
69113018863	Endowed_Prof		Taya		Turner		Female		30.11.1969	10723
69120943794	Full_Professor		Racherl		Hughes		Female		09.12.1969	10419
69121851019	Research_Professor	Lauren		Bennett		Female		18.12.1969	10451
69122051831	Full_Professor		Brad		Miller		Male		20.12.1969	10262
69122224679	Distinguished_Prof	Sophia		Rodriguez	Female		22.12.1969	11275
69122257873	Distinguished_Prof	Amy		Russell		Female		22.12.1969	11660
69122458969	Research_Professor	Evan		Walker		Male		24.12.1969	11151
69122617090	Endowed_Prof		Joseph		Gomez		Male		26.12.1969	10890
70011323462	Adjunct_Professor	Megan		Bailey		Female		13.01.1970	11557
70011788698	Adjunct_Professor	Natalie		Price		Female		17.01.1970	10883
70012541309	Lecturer		William		Ross		Male		25.01.1970	11274
70012781258	Distinguished_Prof	Xena		Cooper		Female		27.01.1970	11607
70020596665	Adjunct_Professor	Charlotte	Price		Female		05.02.1970	10625
70021861244	Instructor		Taya		Sanders		Female		18.02.1970	12029
70021983740	Research_Associate	Rebecca		Jenkins		Female		19.02.1970	10026
70022534099	Assistant_Professor	Margaret	Thompson	Female		25.02.1970	10498
70031405847	Associate_Professor	Neil		Russell		Male		14.03.1970	11704
70032171266	Associate_Professor	Martin		Torres		Male		21.03.1970	10854
70032702954	Distinguished_Prof	Jason		Flores		Male		27.03.1970	11902
70032762782	Instructor		Steven		Sanders		Male		27.03.1970	10438
70033089774	Endowed_Prof		Gregory		Edwards		Male		30.03.1970	11588
70033101946	Adjunct_Professor	Todd		Gonzales	Male		31.03.1970	10134
70041298087	Full_Professor		Joshua		Robinson	Male		12.04.1970	11731
70042141433	Assistant_Professor	Robert		Brown		Male		21.04.1970	10488
70042355777	Research_Associate	Jack		Fisher		Male		23.04.1970	10369
70043054262	Distinguished_Prof	Taya		Wood		Female		30.04.1970	10907
70050487138	Lecturer		Jake		Russell		Male		04.05.1970	10976
70051575468	Research_Professor	Tim		Nelson		Male		15.05.1970	10206
70051638597	Adjunct_Professor	Barbara		Sanchez		Female		16.05.1970	11839
70051993166	Assistant_Professor	Tom		James		Male		19.05.1970	10990
70052631909	Full_Professor		Christopher	Sanchez		Male		26.05.1970	10069
